stm_sap_meld_ddt,stm_geo_mld,stm_equipm_soort_mld,stm_equipm_nr_mld,stm_prioriteit,stm_aanngeb_dd,stm_oorz_groep,stm_oorz_code,stm_contractgeb_gst,stm_techn_gst,stm_progfh_in_duur,stm_progfh_t_fh
1389164700000000000,527,SEIN,10284856.0,2.0,1389139200000000000,TECHONV,228.0,8.0,S,95.0,15.0
1389169080000000000,133,DETGRSSSL,10301286.0,4.0,1389139200000000000,ONR-RIB,135.0,8.0,B,83.0,35.0
1389172440000000000,536,WISSEL,10101294.0,2.0,1389139200000000000,TECHONV,222.0,2.0,S,64.0,67.0
1389194100000000000,586,WISSEL,10266260.0,4.0,1389139200000000000,TECHONV,241.0,9.0,B,11.0,5.0
1389203280000000000,63,SEIN,10143630.0,2.0,1389139200000000000,TECHONV,215.0,26.0,S,90.0,57.0
1389205020000000000,551,SPOORDWL,10631021.0,2.0,1389139200000000000,ONR-RIB,135.0,20.0,B,31.0,27.0
1389206400000000000,59,DETECTREIN,10621348.0,4.0,1389139200000000000,TECHONV,218.0,25.0,S,30.0,17.0
1389214320000000000,64,SEIN,10143745.0,2.0,1389139200000000000,TECHONV,215.0,26.0,S,60.0,8.0
1389221400000000000,542,RELAISB1,10022272.0,5.0,1389139200000000000,TECHONV,214.0,5.0,S,61.0,46.0
1389227580000000000,163,SEIN,10035770.0,5.0,1389225600000000000,TECHONV,215.0,3.0,S,48.0,62.0
1389251160000000000,501,INTERCOM,10709084.0,5.0,1389225600000000000,TECHONV,230.0,37.0,T,90.0,61.0
1389251220000000000,2,CCTV_CAM,10716515.0,4.0,1389225600000000000,ONR-DERD,150.0,37.0,T,90.0,54.0
1389258120000000000,523,PLAATSBEP,11301051.0,4.0,1389225600000000000,TECHONV,214.0,9.0,B,90.0,30.0
1389261480000000000,6,CCTV_CAM,10166883.0,5.0,1389225600000000000,ONR-DERD,150.0,37.0,T,150.0,130.0
1389262620000000000,78,HEKWERK,10261682.0,5.0,1389225600000000000,ONR-RIB,135.0,7.0,O,150.0,19.0
1389264840000000000,553,SPOORSPS,10633693.0,4.0,1389225600000000000,ONR-DERD,151.0,25.0,B,180.0,215.0
1389285660000000000,504,WISSEL,10120457.0,2.0,1389225600000000000,TECHONV,218.0,26.0,S,90.0,76.0
1389297360000000000,617,SEIN_BORD,10516654.0,4.0,1389225600000000000,TECHONV,241.0,23.0,S,120.0,43.0
1389304860000000000,54,LOC_VOED,10925273.0,2.0,1389225600000000000,WEER,181.0,23.0,E,199.0,39.0
1389350400000000000,21,SEIN,10545080.0,5.0,1389312000000000000,TECHONV,221.0,29.0,S,30.0,21.0
1389391680000000000,123,DETECTREIN,10621366.0,4.0,1389312000000000000,TECHONV,215.0,20.0,S,60.0,41.0
1389414060000000000,513,DETGRSSSL,10141782.0,2.0,1389398400000000000,ONR-DERD,154.0,22.0,S,170.0,74.0
1389422400000000000,623,SEIN,10287296.0,5.0,1389398400000000000,TECHONV,219.0,81.0,S,279.0,107.0
1389424860000000000,79,RELAISB1,10397501.0,4.0,1389398400000000000,TECHONV,221.0,6.0,E,175.0,73.0
1389435360000000000,43,OVERWEG,10145155.0,5.0,1389398400000000000,ONR-DERD,145.0,22.0,S,61.0,55.0
1389439140000000000,13,OVERWEG,10211056.0,2.0,1389398400000000000,TECHONV,215.0,34.0,S,23.0,5.0
1389440220000000000,120,OVERWEG,10145459.0,2.0,1389398400000000000,TECHONV,215.0,19.0,S,109.0,64.0
1389441900000000000,603,GESPREKREG,10166312.0,2.0,1389398400000000000,ONR-DERD,147.0,34.0,T,45.0,21.0
1389477660000000000,107,SEIN_BORD,10509941.0,4.0,1389398400000000000,TECHONV,230.0,81.0,B,45.0,7.0
1389492960000000000,538,3KVOMVCENT,10595637.0,5.0,1389484800000000000,TECHONV,221.0,3.0,E,243.0,150.0
1389512460000000000,118,WISSEL,11300057.0,8.0,1389484800000000000,TECHONV,219.0,5.0,S,90.0,81.0
1389533940000000000,520,ATBVVUNIT,11485286.0,5.0,1389484800000000000,ONR-RIB,135.0,26.0,S,61.0,40.0
1389537120000000000,203,OVERWEG,10211143.0,2.0,1389484800000000000,ONR-DERD,140.0,34.0,S,36.0,16.0
1389540240000000000,47,DETECTREIN,10621335.0,2.0,1389484800000000000,TECHONV,218.0,21.0,S,118.0,83.0
1389542160000000000,103,WISSEL,10100012.0,8.0,1389484800000000000,TECHONV,221.0,1.0,S,151.0,111.0
1389555780000000000,13,SEIN,10220432.0,5.0,1389484800000000000,TECHONV,227.0,34.0,B,180.0,33.0
1389564240000000000,132,WISSEL,10100171.0,2.0,1389484800000000000,ONR-DERD,144.0,3.0,B,60.0,108.0
1389565620000000000,115,OVERWEG,10020977.0,2.0,1389484800000000000,TECHONV,203.0,3.0,S,67.0,16.0
1389569640000000000,555,INTERLOCK,10793750.0,2.0,1389484800000000000,ONR-RIB,135.0,3.0,S,60.0,214.0
1391237880000000000,13,DETECTREIN,10793024.0,2.0,1391212800000000000,TECHONV,222.0,34.0,S,126.0,39.0
1391241480000000000,120,WISSEL,10120213.0,2.0,1391212800000000000,ONR-DERD,151.0,19.0,S,90.0,30.0
1391251680000000000,504,AARDFTDET,10527742.0,4.0,1391212800000000000,TECHONV,218.0,26.0,S,30.0,15.0
1391251680000000000,520,AARDFTDET,10527744.0,4.0,1391212800000000000,TECHONV,221.0,26.0,S,30.0,5.0
1391267700000000000,53,OVERWEG,10145252.0,2.0,1391212800000000000,TECHONV,230.0,23.0,S,33.0,7.0
1391296320000000000,12,WISSEL,10200644.0,5.0,1391212800000000000,TECHONV,241.0,35.0,S,78.0,5.0
1391297760000000000,614,SEIN,10700788.0,5.0,1391212800000000000,ONR-RIB,133.0,21.0,S,450.0,260.0
1391300580000000000,917,WISSEL,10268037.0,5.0,1391299200000000000,ONR-DERD,147.0,9.0,B,60.0,26.0
1391304780000000000,564,WISSEL,10101650.0,2.0,1391299200000000000,TECHONV,221.0,2.0,B,30.0,22.0
1391308200000000000,112,SEIN,10035254.0,5.0,1391299200000000000,TECHONV,218.0,2.0,S,141.0,134.0
1391312520000000000,59,DETGRSSSL,10137230.0,2.0,1391299200000000000,ONR-DERD,154.0,25.0,S,153.0,173.0
1391327700000000000,603,WISSEL,10201824.0,2.0,1391299200000000000,TECHONV,228.0,34.0,B,62.0,36.0
1391331960000000000,664,WISSEL,10717993.0,2.0,1391299200000000000,TECHONV,212.0,5.0,S,104.0,161.0
1391346600000000000,525,DETGRSSSL,10302294.0,5.0,1391299200000000000,TECHONV,298.0,9.0,S,94.0,16.0
1391349480000000000,144,SPOORSPS,10704021.0,2.0,1391299200000000000,TECHONV,206.0,10.0,B,60.0,36.0
1391349480000000000,62,TREINBEINV,10145725.0,4.0,1391299200000000000,TECHONV,213.0,25.0,S,120.0,52.0
1391363700000000000,606,SEIN,10220067.0,2.0,1391299200000000000,TECHONV,218.0,32.0,S,108.0,43.0
1391365440000000000,103,OVERWEG,10020957.0,2.0,1391299200000000000,TECHONV,221.0,1.0,S,186.0,5.0
1391385600000000000,515,OVERWEG,10145542.0,2.0,1391385600000000000,ONR-DERD,145.0,21.0,S,40.0,79.0
1391396040000000000,23,ESLAS,11368627.0,5.0,1391385600000000000,ONR-RIB,133.0,31.0,B,145.0,57.0
1391397660000000000,135,WISSEL,10265154.0,2.0,1391385600000000000,TECHONV,218.0,11.0,B,68.0,25.0
1391405160000000000,560,BVLSCHAK,10595061.0,5.0,1391385600000000000,ONR-RIB,133.0,2.0,E,378.0,168.0
1391424720000000000,62,OVERWEG,10145387.0,2.0,1391385600000000000,TECHONV,215.0,25.0,S,45.0,6.0
1391428200000000000,163,SPOORTUN,10878796.0,5.0,1391385600000000000,TECHONV,221.0,3.0,K,62.0,79.0
1391436300000000000,47,OVERWEG,10145194.0,2.0,1391385600000000000,ONR-DERD,140.0,21.0,S,185.0,130.0
1391442300000000000,555,WISSEL,10101477.0,2.0,1391385600000000000,TECHONV,213.0,3.0,B,61.0,12.0
1391444880000000000,62,OVERWEG,10145385.0,2.0,1391385600000000000,ONR-DERD,140.0,25.0,S,120.0,19.0
1391446380000000000,62,TREINBEINV,10145725.0,4.0,1391385600000000000,ONR-DERD,154.0,25.0,S,121.0,163.0
1391475600000000000,119,WISSEL,10100140.0,2.0,1391472000000000000,TECHONV,221.0,5.0,S,90.0,96.0
1391493540000000000,536,WISSEL,10101300.0,2.0,1391472000000000000,ONR-RIB,135.0,2.0,S,95.0,93.0
1391497740000000000,105,SEIN,10283863.0,4.0,1391472000000000000,TECHONV,218.0,81.0,S,60.0,37.0
1391502420000000000,70,OVERWEG,10145433.0,2.0,1391472000000000000,ONR-DERD,140.0,26.0,S,180.0,118.0
1391510640000000000,59,BEV_KABEL,10526537.0,5.0,1391472000000000000,ONR-DERD,154.0,25.0,S,241.0,15.0
1391516640000000000,122,OVERWBEVL,11234870.0,5.0,1391472000000000000,TECHONV,209.0,20.0,B,66.0,53.0
1391522280000000000,115,OVERWBEVL,10107767.0,5.0,1391472000000000000,ONR-RIB,135.0,3.0,B,50.0,18.0
1391524200000000000,115,OVERWEG,10020992.0,4.0,1391472000000000000,ONR-DERD,140.0,3.0,S,60.0,28.0
1391532720000000000,504,OVERWEG,10145665.0,2.0,1391472000000000000,TECHONV,213.0,26.0,S,58.0,45.0
1391551380000000000,586,WISSEL,10526046.0,5.0,1391472000000000000,TECHONV,241.0,9.0,B,90.0,36.0
1391564940000000000,54,WISSEL,10639286.0,5.0,1391558400000000000,TECHONV,213.0,23.0,S,83.0,51.0
1391579280000000000,527,SPOORBRUG,10329055.0,2.0,1391558400000000000,ONR-RIB,133.0,8.0,K,74.0,64.0
1391579820000000000,551,SEIN,10144861.0,5.0,1391558400000000000,TECHONV,225.0,20.0,S,45.0,12.0
1391584920000000000,586,SEIN,10285376.0,5.0,1391558400000000000,ONR-RIB,133.0,9.0,S,91.0,118.0
1391586240000000000,490,OVERWEG,10680117.0,2.0,1391558400000000000,ONR-DERD,147.0,9.0,S,46.0,14.0
1391593380000000000,490,OVERWEG,10680117.0,2.0,1391558400000000000,ONR-DERD,147.0,9.0,S,60.0,20.0
1391594580000000000,123,OVERWEG,10145514.0,2.0,1391558400000000000,TECHONV,218.0,20.0,S,15.0,24.0
1391595960000000000,520,SEIN,10144634.0,5.0,1391558400000000000,TECHONV,221.0,26.0,B,60.0,51.0
1391603760000000000,515,DETGRSSSL,10136546.0,2.0,1391558400000000000,TECHONV,203.0,21.0,S,60.0,137.0
1391617080000000000,121,SEIN,10143928.0,5.0,1391558400000000000,TECHONV,225.0,20.0,S,15.0,13.0
1391631180000000000,503,WISSEL,11015599.0,2.0,1391558400000000000,TECHONV,221.0,31.0,B,99.0,36.0
1391633220000000000,203,TREINBEINV,10643347.0,5.0,1391558400000000000,WEER,181.0,34.0,S,126.0,16.0
1391644500000000000,587,DETGRSSSL,11479173.0,5.0,1391558400000000000,TECHONV,230.0,11.0,S,120.0,149.0
1391654880000000000,506,WISSEL,10525176.0,2.0,1391644800000000000,TECHONV,215.0,12.0,S,155.0,60.0
1391659740000000000,927,SEIN,10285764.0,2.0,1391644800000000000,TECHONV,225.0,11.0,S,90.0,25.0
1391661840000000000,125,OVERWEG,10145551.0,2.0,1391644800000000000,ONR-RIB,133.0,23.0,S,80.0,11.0
1391669400000000000,504,DETGRSSSL,10141738.0,4.0,1391644800000000000,ONR-DERD,151.0,26.0,S,160.0,83.0
1391674140000000000,63,BOVENLEID,10913375.0,4.0,1391644800000000000,ONR-DERD,151.0,26.0,E,114.0,81.0
1391674620000000000,54,WISSEL,10680478.0,5.0,1391644800000000000,TECHONV,215.0,23.0,S,95.0,37.0
1391675760000000000,309,WISSEL,11439782.0,5.0,1391644800000000000,TECHONV,218.0,26.0,S,5.0,8.0
1391680080000000000,134,SPOORBRUG,10329049.0,5.0,1391644800000000000,TECHONV,203.0,81.0,K,126.0,64.0
1391694180000000000,586,WISSEL,10266387.0,5.0,1391644800000000000,TECHONV,218.0,9.0,B,120.0,93.0
1391697960000000000,112,AARDELECTR,10004962.0,2.0,1391644800000000000,ONR-DERD,149.0,2.0,E,65.0,39.0
1391698560000000000,55,WISSEL,10119958.0,2.0,1391644800000000000,TECHONV,226.0,24.0,S,122.0,175.0
1391701020000000000,115,BAANLICHAA,10107610.0,4.0,1391644800000000000,ONR-RIB,135.0,3.0,O,38.0,27.0
1391701260000000000,542,DETGRSSSL,10058148.0,5.0,1391644800000000000,ONR-DERD,146.0,5.0,B,121.0,148.0
1391713860000000000,586,SEIN,10285433.0,2.0,1391644800000000000,TECHONV,225.0,9.0,S,41.0,5.0
1391714220000000000,588,WISSEL,10266516.0,5.0,1391644800000000000,TECHONV,221.0,9.0,B,120.0,102.0
1391717220000000000,2,DETECTREIN,10793004.0,5.0,1391644800000000000,TECHONV,215.0,37.0,S,132.0,7.0
1391725320000000000,103,DETGRSSSL,10028532.0,4.0,1391644800000000000,TECHONV,241.0,1.0,B,121.0,137.0
1391729220000000000,132,SPOORSPS,10647576.0,5.0,1391644800000000000,TECHONV,218.0,81.0,B,15.0,11.0
1391737920000000000,502,WISSEL,10201267.0,2.0,1391731200000000000,ONR-RIB,135.0,35.0,S,26.0,6.0
1391738820000000000,518,WISSEL,11302494.0,2.0,1391731200000000000,TECHONV,213.0,25.0,S,121.0,172.0
1391768160000000000,525,SEIN,10954014.0,5.0,1391731200000000000,TECHONV,225.0,9.0,S,90.0,43.0
1391782920000000000,924,SEIN,10765533.0,5.0,1391731200000000000,TECHONV,219.0,5.0,O,45.0,40.0
1391790960000000000,519,WISSEL,10735954.0,4.0,1391731200000000000,TECHONV,218.0,25.0,S,60.0,49.0
1391820120000000000,118,BAANLICHAA,11031627.0,4.0,1391817600000000000,ONR-DERD,143.0,5.0,B,60.0,10.0
1391827500000000000,122,DETECTREIN,10621365.0,2.0,1391817600000000000,ONR-DERD,145.0,20.0,B,60.0,13.0
1391840760000000000,555,WISSEL,10101443.0,5.0,1391817600000000000,TECHONV,215.0,3.0,S,144.0,82.0
1391841240000000000,67,OVERWEG,10145421.0,2.0,1391817600000000000,ONR-DERD,145.0,26.0,S,91.0,112.0
1391861520000000000,43,SEIN,10142858.0,5.0,1391817600000000000,TECHONV,230.0,22.0,S,60.0,16.0
1391863560000000000,504,WISSEL,10120461.0,2.0,1391817600000000000,TECHONV,214.0,26.0,S,90.0,54.0
1391897340000000000,64,OVERWEG,10145409.0,4.0,1391817600000000000,ONR-DERD,151.0,26.0,S,120.0,58.0
1391925480000000000,666,DETGRSSSL,10763004.0,2.0,1391904000000000000,WEER,181.0,22.0,S,169.0,384.0
1391934180000000000,115,DETGRSSSL,10544335.0,5.0,1391904000000000000,ONR-RIB,135.0,3.0,S,312.0,181.0
1391939700000000000,950,WISSEL,10646043.0,2.0,1391904000000000000,TECHONV,213.0,4.0,B,78.0,42.0
1391941620000000000,54,SEIN,10575219.0,2.0,1391904000000000000,TECHONV,223.0,23.0,S,27.0,35.0
1391941800000000000,523,DETGRSSSL,10643431.0,2.0,1391904000000000000,TECHONV,221.0,9.0,S,120.0,126.0
1391964600000000000,103,SPOORTAK,10896945.0,5.0,1391904000000000000,ONR-DERD,145.0,1.0,B,60.0,29.0
1391967780000000000,107,DETGRSSSL,10028350.0,2.0,1391904000000000000,TECHONV,215.0,2.0,S,60.0,52.0
1391972280000000000,950,DETECTREIN,10793363.0,2.0,1391904000000000000,TECHONV,215.0,4.0,S,211.0,66.0
1391975520000000000,555,DETGRSSSL,10541293.0,5.0,1391904000000000000,TECHONV,218.0,3.0,S,45.0,63.0
1391989920000000000,9,TIJDKLOK,10164489.0,4.0,1391904000000000000,TECHONV,218.0,36.0,T,10.0,5.0
1391999700000000000,62,DETECTREIN,10621351.0,2.0,1391990400000000000,ONR-DERD,154.0,25.0,S,200.0,51.0
1392012240000000000,123,SEIN,10144041.0,2.0,1391990400000000000,TECHONV,215.0,20.0,S,28.0,6.0
1392015840000000000,586,SEIN,10285435.0,4.0,1391990400000000000,TECHONV,225.0,9.0,S,180.0,103.0
1392022680000000000,309,LOC_VOED,10925934.0,2.0,1391990400000000000,ONR-DERD,149.0,26.0,E,30.0,28.0
1392028080000000000,526,GELUIDSSCH,10248058.0,4.0,1391990400000000000,ONR-DERD,145.0,10.0,O,60.0,25.0
1392029520000000000,555,PLTSBEDAPP,10028817.0,5.0,1391990400000000000,TECHONV,215.0,3.0,S,299.0,68.0
1392036900000000000,79,OVERWEG,10247594.0,2.0,1391990400000000000,ONR-DERD,145.0,6.0,S,93.0,50.0
1392041700000000000,123,WISSEL,11291909.0,5.0,1391990400000000000,TECHONV,201.0,20.0,B,185.0,69.0
1392051660000000000,79,DETGRSSSL,10299814.0,2.0,1391990400000000000,TECHONV,213.0,6.0,S,96.0,14.0
1392055980000000000,586,DETGRSSSL,10303371.0,2.0,1391990400000000000,TECHONV,241.0,9.0,B,90.0,30.0
1392059760000000000,63,OMROEPOP,10122763.0,2.0,1391990400000000000,TECHONV,229.0,26.0,T,90.0,57.0
1392063420000000000,544,SEIN,10700803.0,2.0,1391990400000000000,TECHONV,215.0,20.0,S,64.0,14.0
1392064140000000000,586,WISSEL,10266405.0,2.0,1391990400000000000,TECHONV,204.0,9.0,B,60.0,44.0
1392120000000000000,550,OVERWEG,10211240.0,2.0,1392076800000000000,ONR-DERD,146.0,36.0,S,45.0,59.0
1392129060000000000,536,BVLSCHAK,10595266.0,5.0,1392076800000000000,TECHONV,219.0,2.0,E,166.0,66.0
1392137940000000000,2,WISSEL,10200514.0,2.0,1392076800000000000,WEER,187.0,37.0,S,65.0,46.0
1392148440000000000,135,SEINLAMPH,10814772.0,5.0,1392076800000000000,TECHONV,225.0,11.0,S,10.0,7.0
1392153720000000000,534,SEIN,10035834.0,5.0,1392076800000000000,TECHONV,225.0,1.0,S,61.0,13.0
1392179700000000000,62,SEIN,10143535.0,2.0,1392163200000000000,TECHONV,215.0,25.0,S,30.0,13.0
1392189000000000000,515,STORSIGN,11439166.0,2.0,1392163200000000000,ONR-DERD,151.0,21.0,S,45.0,48.0
1392209940000000000,135,WISSEL,11478279.0,8.0,1392163200000000000,TECHONV,221.0,11.0,B,45.0,29.0
1392232500000000000,47,DETECTREIN,10621335.0,2.0,1392163200000000000,TECHONV,221.0,21.0,S,80.0,52.0
1392249000000000000,924,OVERWEG,10530494.0,2.0,1392163200000000000,TECHONV,221.0,5.0,S,120.0,18.0
1393641900000000000,71,BEV_KABEL,10526547.0,2.0,1393632000000000000,ONR-DERD,145.0,26.0,S,90.0,300.0
1393657380000000000,80,WISSEL,10760921.0,5.0,1393632000000000000,TECHONV,221.0,10.0,S,90.0,42.0
1393663680000000000,123,OVERWEG,10145510.0,4.0,1393632000000000000,TECHONV,218.0,20.0,S,83.0,65.0
1393665240000000000,203,OVERWEG,10211157.0,5.0,1393632000000000000,TECHONV,215.0,34.0,S,30.0,156.0
1393667640000000000,433,DETECTREIN,10621376.0,5.0,1393632000000000000,ONR-RIB,135.0,25.0,S,121.0,22.0
1393668240000000000,73,DETGRSSSL,10299447.0,2.0,1393632000000000000,TECHONV,215.0,6.0,S,179.0,106.0
1393671300000000000,135,TIJDONTVAN,10689298.0,5.0,1393632000000000000,TECHONV,213.0,11.0,T,90.0,48.0
1393675920000000000,553,SEIN,10144908.0,5.0,1393632000000000000,TECHONV,221.0,25.0,S,60.0,131.0
1393677360000000000,122,DRAINAGEZW,10531048.0,5.0,1393632000000000000,TECHONV,215.0,20.0,E,336.0,307.0
1393679220000000000,80,WISSEL,10760926.0,4.0,1393632000000000000,TECHONV,221.0,10.0,S,180.0,151.0
1393682220000000000,61,BEHUIZBEV,10117442.0,5.0,1393632000000000000,ONR-DERD,145.0,25.0,S,60.0,127.0
1393687560000000000,589,WISVERWINS,10788694.0,2.0,1393632000000000000,ONR-RIB,133.0,10.0,B,151.0,50.0
1393701180000000000,123,SEINLAMPH,10814560.0,2.0,1393632000000000000,TECHONV,225.0,20.0,S,39.0,13.0
1393739340000000000,54,SEINLAMPH,10804266.0,2.0,1393718400000000000,TECHONV,298.0,23.0,S,35.0,20.0
1393754760000000000,525,DETGRSSSL,10302312.0,2.0,1393718400000000000,TECHONV,215.0,9.0,S,120.0,74.0
1393759260000000000,653,SPRAAKCOM,10929240.0,4.0,1393718400000000000,TECHONV,227.0,35.0,T,240.0,119.0
1393759740000000000,122,LVNOODSTGR,10423670.0,5.0,1393718400000000000,TECHONV,215.0,20.0,E,61.0,116.0
1393760820000000000,59,TREINBEINV,10145723.0,4.0,1393718400000000000,ONR-DERD,154.0,25.0,S,276.0,154.0
1393764960000000000,121,BALLAST,10624753.0,2.0,1393718400000000000,TECHONV,209.0,20.0,B,129.0,83.0
1393765560000000000,115,SEIN,10035368.0,5.0,1393718400000000000,TECHONV,225.0,3.0,S,27.0,25.0
1393773600000000000,518,ONDERDGANG,10717365.0,5.0,1393718400000000000,ONR-RIB,135.0,25.0,K,120.0,26.0
1393833780000000000,922,WISSEL,10101757.0,2.0,1393804800000000000,TECHONV,221.0,2.0,B,120.0,54.0
1393839000000000000,27,HEKWERK,11082837.0,5.0,1393804800000000000,ONR-DERD,145.0,10.0,B,30.0,25.0
1393847940000000000,523,SEIN,10284262.0,2.0,1393804800000000000,TECHONV,215.0,9.0,S,195.0,5.0
1393894260000000000,536,WISSEL,10101291.0,2.0,1393891200000000000,TECHONV,221.0,2.0,B,83.0,59.0
1393906260000000000,117,SPOORSPS,10667009.0,5.0,1393891200000000000,TECHONV,203.0,22.0,B,360.0,223.0
1393906620000000000,117,SPOORSPS,10632611.0,5.0,1393891200000000000,TECHONV,203.0,22.0,B,360.0,225.0
1393907760000000000,115,BVLSCHAK,10594639.0,5.0,1393891200000000000,TECHONV,241.0,3.0,E,65.0,22.0
1393918380000000000,555,TIJDCOM,10929741.0,4.0,1393891200000000000,ONR-RIB,133.0,3.0,T,135.0,25.0
1393952820000000000,118,DETECTREIN,10793146.0,2.0,1393891200000000000,TECHONV,215.0,5.0,S,90.0,199.0
1393952940000000000,105,AFSTBEDIEN,10247468.0,5.0,1393891200000000000,ONR-RIB,135.0,81.0,T,151.0,102.0
1393954800000000000,55,OVERWEG,10145267.0,2.0,1393891200000000000,ONR-DERD,140.0,27.0,S,60.0,32.0
1393961460000000000,490,OVERWEG,11230036.0,5.0,1393891200000000000,ONR-DERD,147.0,9.0,S,60.0,14.0
1393964220000000000,588,SEIN,10572621.0,5.0,1393891200000000000,TECHONV,225.0,9.0,S,60.0,51.0
1393965240000000000,603,TIJDKLOK,10164960.0,4.0,1393891200000000000,TECHONV,213.0,34.0,T,31.0,26.0
1393975980000000000,654,SEINLAMPH,10812299.0,5.0,1393891200000000000,TECHONV,226.0,35.0,S,43.0,21.0
1394001000000000000,551,WISSEL,10121141.0,2.0,1393977600000000000,TECHONV,221.0,20.0,S,38.0,12.0
1394005920000000000,203,TREINBEINV,10643347.0,5.0,1393977600000000000,WEER,181.0,34.0,S,5.0,7.0
1394018400000000000,490,OVERWEG,11230036.0,2.0,1393977600000000000,ONR-DERD,147.0,9.0,S,10.0,23.0
1394018760000000000,125,OVERWEG,10145550.0,2.0,1393977600000000000,TECHONV,221.0,23.0,S,50.0,22.0
1394061300000000000,589,SEIN_BORD,11310778.0,5.0,1393977600000000000,ONR-RIB,133.0,10.0,S,90.0,117.0
1394076780000000000,924,SEIN,10765587.0,2.0,1394064000000000000,ONR-DERD,151.0,5.0,S,71.0,29.0
1394085720000000000,128,TREINBEINV,10282713.0,5.0,1394064000000000000,TECHONV,215.0,11.0,S,120.0,199.0
1394092080000000000,115,OVERWEG,10020992.0,2.0,1394064000000000000,ONR-DERD,140.0,3.0,S,183.0,220.0
1394092440000000000,586,SEIN,10285396.0,5.0,1394064000000000000,TECHONV,219.0,9.0,O,56.0,46.0
1394099220000000000,63,BOVENLEID,10913375.0,4.0,1394064000000000000,ONR-DERD,151.0,26.0,E,120.0,42.0
1394100420000000000,28,SEIN,10658625.0,2.0,1394064000000000000,TECHONV,215.0,32.0,S,191.0,213.0
1394107320000000000,544,3KVVERDNET,10920928.0,2.0,1394064000000000000,ONR-RIB,133.0,20.0,E,187.0,117.0
1394127180000000000,125,OVERWEG,10689665.0,2.0,1394064000000000000,ONR-DERD,140.0,23.0,S,177.0,103.0
1394129880000000000,534,WISSEL,10101178.0,5.0,1394064000000000000,TECHONV,219.0,1.0,S,150.0,73.0
1394135040000000000,534,WISSEL,10101228.0,4.0,1394064000000000000,TECHONV,218.0,1.0,S,90.0,36.0
1394135640000000000,100,TIJDKLOK,10957325.0,5.0,1394064000000000000,TECHONV,213.0,14.0,T,223.0,12.0
1394141640000000000,555,DETGRSSSL,10624003.0,5.0,1394064000000000000,ONR-DERD,151.0,3.0,S,448.0,68.0
1394201400000000000,545,DETGRSSSL,10142275.0,2.0,1394150400000000000,TECHONV,215.0,19.0,B,74.0,37.0
1394202600000000000,122,OVERWEG,10145500.0,2.0,1394150400000000000,ONR-DERD,140.0,20.0,S,60.0,50.0
1394204280000000000,924,DETGRSSSL,10684689.0,5.0,1394150400000000000,TECHONV,204.0,5.0,B,61.0,93.0
1394204940000000000,536,DETGRSSSL,10028163.0,5.0,1394150400000000000,WEER,182.0,2.0,B,60.0,44.0
1394207160000000000,80,SEIN,10802140.0,4.0,1394150400000000000,TECHONV,298.0,10.0,S,15.0,13.0
1394210580000000000,950,DETJADE1SL,11215500.0,2.0,1394150400000000000,TECHONV,221.0,4.0,S,151.0,152.0
1394212800000000000,2,ATBNGBAKEN,10640855.0,5.0,1394150400000000000,TECHONV,215.0,37.0,S,65.0,43.0
1394223900000000000,115,OVERWEG,10020994.0,5.0,1394150400000000000,ONR-DERD,140.0,3.0,S,123.0,127.0
1394231160000000000,526,WISSEL,10265716.0,4.0,1394150400000000000,TECHONV,218.0,10.0,B,91.0,99.0
1394232120000000000,614,SEIN_BORD,10516627.0,2.0,1394150400000000000,ONR-RIB,135.0,21.0,S,65.0,33.0
1394244420000000000,118,DETGRSSSL,10027376.0,2.0,1394236800000000000,TECHONV,213.0,5.0,S,133.0,164.0
1394247000000000000,555,AARDELECTR,10004746.0,4.0,1394236800000000000,TECHONV,230.0,3.0,K,255.0,62.0
1394268660000000000,588,SEIN,10285524.0,4.0,1394236800000000000,TECHONV,225.0,9.0,S,17.0,6.0
1394305920000000000,70,BAANLICHAA,10125598.0,2.0,1394236800000000000,WEER,184.0,26.0,B,94.0,44.0
1394349000000000000,112,SEIN_BORD,10770356.0,2.0,1394323200000000000,ONR-RIB,133.0,2.0,B,30.0,10.0
1394357820000000000,586,SEIN,10285402.0,5.0,1394323200000000000,TECHONV,219.0,9.0,O,90.0,72.0
1394364420000000000,119,SEIN,10035545.0,5.0,1394323200000000000,TECHONV,225.0,5.0,S,30.0,12.0
1394366520000000000,10,OVERWEG,10211001.0,2.0,1394323200000000000,ONR-DERD,140.0,35.0,S,42.0,6.0
1394368860000000000,55,OVERWEG,10145270.0,5.0,1394323200000000000,TECHONV,215.0,27.0,S,90.0,11.0
1394371200000000000,586,DETGRSSSL,10636758.0,5.0,1394323200000000000,TECHONV,204.0,9.0,B,60.0,12.0
1394374980000000000,564,SEIN,10036170.0,5.0,1394323200000000000,ONR-RIB,135.0,2.0,O,60.0,36.0
